name;age;Min;Mean;Max;dR/dt;Mean-min;Max - mean;
Mio / Burdigalian;17.10;0.708641;0.708645;0.708649;75;0.000004;0.000004;
Mio / Burdigalian;17.15;0.708637;0.708641;0.708646;75;0.000004;0.000004;
Mio / Burdigalian;17.20;0.708633;0.708637;0.708642;76;0.000004;0.000004;
Mio / Burdigalian;17.25;0.708629;0.708634;0.708638;76;0.000004;0.000004;
Mio / Burdigalian;17.30;0.708625;0.708630;0.708634;76;0.000004;0.000005;
Mio / Burdigalian;17.35;0.708621;0.708626;0.708631;76;0.000005;0.000005;
Mio / Burdigalian;17.40;0.708618;0.708622;0.708627;77;0.000005;0.000005;
Mio / Burdigalian;17.45;0.708614;0.708618;0.708623;77;0.000005;0.000005;
Mio / Burdigalian;17.50;0.708610;0.708614;0.708619;78;0.000005;0.000005;
Mio / Burdigalian;17.55;0.708606;0.708611;0.708615;78;0.000005;0.000005;
Mio / Burdigalian;17.60;0.708602;0.708607;0.708611;78;0.000005;0.000005;
Mio / Burdigalian;17.65;0.708598;0.708603;0.708608;79;0.000005;0.000005;
Mio / Burdigalian;17.70;0.708594;0.708599;0.708604;79;0.000005;0.000005;
Mio / Burdigalian;17.75;0.708590;0.708595;0.708600;80;0.000005;0.000005;
Mio / Burdigalian;17.80;0.708586;0.708591;0.708596;80;0.000005;0.000005;
Mio / Burdigalian;17.85;0.708581;0.708587;0.708592;81;0.000005;0.000005;
Mio / Burdigalian;17.90;0.708577;0.708583;0.708589;83;0.000006;0.000006;
Mio / Burdigalian;17.95;0.708573;0.708579;0.708585;84;0.000006;0.000006;
Mio / Burdigalian;18.00;0.708569;0.708575;0.708581;85;0.000006;0.000006;
Mio / Burdigalian;18.05;0.708564;0.708570;0.708577;86;0.000006;0.000006;
Mio / Burdigalian;18.10;0.708559;0.708566;0.708572;88;0.000007;0.000007;
Mio / Burdigalian;18.15;0.708555;0.708561;0.708568;89;0.000007;0.000007;
Mio / Burdigalian;18.20;0.708550;0.708557;0.708564;90;0.000007;0.000007;
Mio / Burdigalian;18.25;0.708545;0.708552;0.708559;90;0.000007;0.000007;
Mio / Burdigalian;18.30;0.708541;0.708548;0.708555;89;0.000007;0.000007;
Mio / Burdigalian;18.35;0.708536;0.708543;0.708551;88;0.000007;0.000007;
Mio / Burdigalian;18.40;0.708532;0.708539;0.708546;88;0.000007;0.000007;
Mio / Burdigalian;18.45;0.708527;0.708535;0.708542;87;0.000007;0.000007;
Mio / Burdigalian;18.50;0.708523;0.708530;0.708538;86;0.000008;0.000008;
Mio / Burdigalian;18.55;0.708519;0.708526;0.708533;85;0.000007;0.000007;
Mio / Burdigalian;18.60;0.708514;0.708522;0.708529;85;0.000007;0.000007;
Mio / Burdigalian;18.65;0.708510;0.708517;0.708525;84;0.000007;0.000007;
Mio / Burdigalian;18.70;0.708506;0.708513;0.708521;83;0.000007;0.000007;
Mio / Burdigalian;18.75;0.708502;0.708509;0.708517;83;0.000007;0.000007;
Mio / Burdigalian;18.80;0.708497;0.708505;0.708512;82;0.000007;0.000008;
Mio / Burdigalian;18.85;0.708493;0.708501;0.708508;81;0.000008;0.000008;
Mio / Burdigalian;18.90;0.708489;0.708497;0.708505;81;0.000008;0.000008;
Mio / Burdigalian;18.95;0.708485;0.708493;0.708501;81;0.000008;0.000008;
Mio / Burdigalian;19.00;0.708481;0.708489;0.708497;80;0.000008;0.000008;
Mio / Burdigalian;19.05;0.708477;0.708485;0.708493;80;0.000008;0.000008;
Mio / Burdigalian;19.10;0.708473;0.708481;0.708489;79;0.000008;0.000008;
Mio / Burdigalian;19.15;0.708469;0.708477;0.708485;79;0.000008;0.000008;
Mio / Burdigalian;19.20;0.708465;0.708473;0.708481;77;0.000008;0.000008;
Mio / Burdigalian;19.25;0.708461;0.708469;0.708477;76;0.000008;0.000008;
Mio / Burdigalian;19.30;0.708457;0.708465;0.708473;74;0.000008;0.000008;
Mio / Burdigalian;19.35;0.708453;0.708461;0.708470;73;0.000008;0.000008;
Mio / Burdigalian;19.40;0.708449;0.708458;0.708466;70;0.000009;0.000009;
Mio / Burdigalian;19.45;0.708446;0.708454;0.708463;69;0.000009;0.000008;
Mio / Burdigalian;19.50;0.708443;0.708451;0.708460;66;0.000008;0.000008;
Mio / Burdigalian;19.55;0.708439;0.708448;0.708456;64;0.000008;0.000008;
Mio / Burdigalian;19.60;0.708436;0.708445;0.708453;63;0.000008;0.000008;
Mio / Burdigalian;19.65;0.708433;0.708442;0.708450;61;0.000008;0.000008;
Mio / Burdigalian;19.70;0.708430;0.708439;0.708447;60;0.000008;0.000008;
Mio / Burdigalian;19.75;0.708427;0.708436;0.708444;59;0.000008;0.000008;
Mio / Burdigalian;19.80;0.708425;0.708433;0.708441;58;0.000008;0.000008;
Mio / Burdigalian;19.85;0.708422;0.708430;0.708438;57;0.000008;0.000008;
Mio / Burdigalian;19.90;0.708419;0.708427;0.708436;56;0.000008;0.000009;
Mio / Burdigalian;19.95;0.708416;0.708424;0.708433;56;0.000009;0.000009;
Mio / Burdigalian;20.00;0.708413;0.708422;0.708431;55;0.000009;0.000009;
Mio / Burdigalian;20.05;0.708410;0.708419;0.708428;55;0.000009;0.000009;
Mio / Burdigalian;20.10;0.708407;0.708416;0.708426;55;0.000009;0.000009;
Mio / Burdigalian;20.15;0.708404;0.708413;0.708423;55;0.000010;0.000010;
Mio / Burdigalian;20.20;0.708401;0.708411;0.708420;55;0.000010;0.000010;
Mio / Burdigalian;20.25;0.708398;0.708408;0.708418;55;0.000010;0.000010;
Mio / Burdigalian;20.30;0.708395;0.708405;0.708415;54;0.000010;0.000010;
Mio / Burdigalian;20.35;0.708392;0.708402;0.708412;54;0.000010;0.000010;
Mio / Burdigalian;20.40;0.708390;0.708400;0.708410;54;0.000010;0.000010;
Mio / Aquitanian;20.45;0.708387;0.708397;0.708407;53;0.000010;0.000010;
Mio / Aquitanian;20.50;0.708385;0.708394;0.708404;52;0.000009;0.000010;
Mio / Aquitanian;20.55;0.708382;0.708392;0.708401;52;0.000009;0.000009;
Mio / Aquitanian;20.60;0.708380;0.708389;0.708398;51;0.000009;0.000009;
Mio / Aquitanian;20.65;0.708378;0.708387;0.708396;51;0.000009;0.000009;
Mio / Aquitanian;20.70;0.708375;0.708384;0.708393;51;0.000009;0.000009;
Mio / Aquitanian;20.75;0.708373;0.708382;0.708390;51;0.000009;0.000009;
Mio / Aquitanian;20.80;0.708371;0.708379;0.708388;51;0.000009;0.000008;
Mio / Aquitanian;20.85;0.708368;0.708377;0.708385;51;0.000008;0.000008;
Mio / Aquitanian;20.90;0.708366;0.708374;0.708383;51;0.000008;0.000008;
Mio / Aquitanian;20.95;0.708363;0.708372;0.708380;52;0.000008;0.000008;
Mio / Aquitanian;21.00;0.708361;0.708369;0.708378;53;0.000009;0.000008;
Mio / Aquitanian;21.05;0.708358;0.708366;0.708375;53;0.000008;0.000009;
Mio / Aquitanian;21.10;0.708355;0.708364;0.708372;54;0.000009;0.000009;
Mio / Aquitanian;21.15;0.708352;0.708361;0.708370;56;0.000009;0.000009;
Mio / Aquitanian;21.20;0.708350;0.708358;0.708367;57;0.000009;0.000009;
Mio / Aquitanian;21.25;0.708347;0.708355;0.708364;58;0.000009;0.000008;
Mio / Aquitanian;21.30;0.708344;0.708352;0.708361;59;0.000009;0.000008;
Mio / Aquitanian;21.35;0.708341;0.708349;0.708358;60;0.000008;0.000008;
Mio / Aquitanian;21.40;0.708338;0.708346;0.708354;61;0.000008;0.000008;
Mio / Aquitanian;21.45;0.708335;0.708343;0.708351;62;0.000008;0.000008;
Mio / Aquitanian;21.50;0.708332;0.708340;0.708348;62;0.000008;0.000008;
Mio / Aquitanian;21.55;0.708329;0.708337;0.708345;62;0.000008;0.000008;
Mio / Aquitanian;21.60;0.708326;0.708334;0.708342;62;0.000008;0.000008;
Mio / Aquitanian;21.65;0.708323;0.708331;0.708338;62;0.000008;0.000008;
Mio / Aquitanian;21.70;0.708320;0.708327;0.708335;61;0.000008;0.000008;
Mio / Aquitanian;21.75;0.708317;0.708324;0.708332;60;0.000008;0.000008;
Mio / Aquitanian;21.80;0.708314;0.708321;0.708329;59;0.000008;0.000008;
Mio / Aquitanian;21.85;0.708311;0.708319;0.708327;59;0.000008;0.000008;
Mio / Aquitanian;21.90;0.708308;0.708316;0.708324;58;0.000008;0.000008;
Mio / Aquitanian;21.95;0.708305;0.708313;0.708321;58;0.000008;0.000008;
Mio / Aquitanian;22.00;0.708302;0.708310;0.708318;57;0.000008;0.000008;
Mio / Aquitanian;22.05;0.708299;0.708307;0.708315;57;0.000008;0.000008;
Mio / Aquitanian;22.10;0.708297;0.708304;0.708312;57;0.000008;0.000008;
Mio / Aquitanian;22.15;0.708294;0.708301;0.708309;57;0.000008;0.000008;
Mio / Aquitanian;22.20;0.708291;0.708298;0.708306;57;0.000008;0.000008;
Mio / Aquitanian;22.25;0.708288;0.708296;0.708303;57;0.000008;0.000008;
Mio / Aquitanian;22.30;0.708285;0.708293;0.708300;56;0.000008;0.000008;
Mio / Aquitanian;22.35;0.708282;0.708290;0.708298;56;0.000008;0.000008;
Mio / Aquitanian;22.40;0.708279;0.708287;0.708295;55;0.000008;0.000008;
Mio / Aquitanian;22.45;0.708277;0.708284;0.708292;55;0.000008;0.000008;
Mio / Aquitanian;22.50;0.708274;0.708282;0.708290;54;0.000008;0.000008;
Mio / Aquitanian;22.55;0.708271;0.708279;0.708287;53;0.000008;0.000008;
Mio / Aquitanian;22.60;0.708268;0.708276;0.708284;52;0.000008;0.000008;
Mio / Aquitanian;22.65;0.708266;0.708274;0.708282;51;0.000008;0.000008;
Mio / Aquitanian;22.70;0.708263;0.708271;0.708279;50;0.000008;0.000008;
Mio / Aquitanian;22.75;0.708261;0.708269;0.708277;49;0.000008;0.000008;
Mio / Aquitanian;22.80;0.708258;0.708266;0.708274;48;0.000008;0.000008;
Mio / Aquitanian;22.85;0.708256;0.708264;0.708272;47;0.000008;0.000008;
Mio / Aquitanian;22.90;0.708254;0.708262;0.708269;47;0.000008;0.000008;
Mio / Aquitanian;22.95;0.708252;0.708259;0.708267;47;0.000008;0.000008;
Mio / Aquitanian. 23.03;23.00;0.708249;0.708257;0.708265;47;0.000008;0.000008;
Olig / Chattian;23.05;0.708247;0.708255;0.708262;47;0.000008;0.000008;
Olig / Chattian;23.10;0.708245;0.708252;0.708260;48;0.000008;0.000008;
Olig / Chattian;23.15;0.708242;0.708250;0.708258;49;0.000008;0.000008;
Olig / Chattian;23.20;0.708240;0.708247;0.708255;50;0.000008;0.000008;
Olig / Chattian;23.25;0.708237;0.708245;0.708253;51;0.000008;0.000008;
Olig / Chattian;23.30;0.708234;0.708242;0.708250;52;0.000008;0.000008;
Olig / Chattian;23.35;0.708232;0.708240;0.708248;52;0.000008;0.000008;
Olig / Chattian;23.40;0.708229;0.708237;0.708245;53;0.000008;0.000008;
Olig / Chattian;23.45;0.708226;0.708234;0.708242;53;0.000008;0.000008;
Olig / Chattian;23.50;0.708224;0.708232;0.708239;53;0.000008;0.000008;
Olig / Chattian;23.55;0.708221;0.708229;0.708237;53;0.000008;0.000008;
Olig / Chattian;23.60;0.708218;0.708226;0.708234;53;0.000008;0.000008;
Olig / Chattian;23.65;0.708216;0.708224;0.708231;54;0.000008;0.000008;
Olig / Chattian;23.70;0.708213;0.708221;0.708229;54;0.000008;0.000008;
Olig / Chattian;23.75;0.708210;0.708218;0.708226;54;0.000008;0.000008;
Olig / Chattian;23.80;0.708208;0.708216;0.708224;54;0.000008;0.000008;
Olig / Chattian;23.85;0.708205;0.708213;0.708221;54;0.000008;0.000008;
Olig / Chattian;23.90;0.708202;0.708210;0.708218;55;0.000008;0.000008;
Olig / Chattian;23.95;0.708199;0.708207;0.708216;55;0.000008;0.000008;
Olig / Chattian;24.00;0.708197;0.708205;0.708213;56;0.000008;0.000008;
Olig / Chattian;24.05;0.708194;0.708202;0.708210;57;0.000008;0.000008;
Olig / Chattian;24.10;0.708191;0.708199;0.708207;57;0.000008;0.000008;
Olig / Chattian;24.15;0.708188;0.708196;0.708204;58;0.000008;0.000008;
Olig / Chattian;24.20;0.708185;0.708193;0.708201;59;0.000008;0.000008;
Olig / Chattian;24.25;0.708182;0.708190;0.708198;60;0.000008;0.000008;
Olig / Chattian;24.30;0.708179;0.708187;0.708195;60;0.000008;0.000008;
Olig / Chattian;24.35;0.708176;0.708184;0.708192;60;0.000008;0.000008;
Olig / Chattian;24.40;0.708173;0.708181;0.708189;60;0.000008;0.000008;
Olig / Chattian;24.45;0.708170;0.708178;0.708186;60;0.000008;0.000008;
Olig / Chattian;24.50;0.708167;0.708175;0.708183;59;0.000008;0.000008;
Olig / Chattian;24.55;0.708164;0.708172;0.708180;59;0.000008;0.000008;
Olig / Chattian;24.60;0.708161;0.708169;0.708177;58;0.000008;0.000008;
Olig / Chattian;24.65;0.708158;0.708166;0.708175;57;0.000008;0.000008;
Olig / Chattian;24.70;0.708155;0.708163;0.708172;56;0.000009;0.000009;
Olig / Chattian;24.75;0.708152;0.708161;0.708169;55;0.000009;0.000009;
Olig / Chattian;24.80;0.708149;0.708158;0.708167;54;0.000009;0.000009;
Olig / Chattian;24.85;0.708146;0.708155;0.708164;53;0.000009;0.000009;
Olig / Chattian;24.90;0.708143;0.708152;0.708162;51;0.000009;0.000009;
Olig / Chattian;24.95;0.708141;0.708150;0.708159;50;0.000009;0.000009;
Olig / Chattian;25.00;0.708138;0.708147;0.708157;48;0.000009;0.000009;
Olig / Chattian;25.05;0.708136;0.708145;0.708154;46;0.000009;0.000009;
Olig / Chattian;25.10;0.708134;0.708143;0.708152;45;0.000009;0.000009;
Olig / Chattian;25.15;0.708131;0.708141;0.708150;44;0.000009;0.000009;
Olig / Chattian;25.20;0.708129;0.708139;0.708148;42;0.000009;0.000009;
Olig / Chattian;25.25;0.708127;0.708136;0.708146;41;0.000009;0.000009;
Olig / Chattian;25.30;0.708125;0.708134;0.708143;40;0.000009;0.000009;
Olig / Chattian;25.35;0.708124;0.708132;0.708141;40;0.000009;0.000009;
Olig / Chattian;25.40;0.708122;0.708131;0.708139;39;0.000009;0.000009;
Olig / Chattian;25.45;0.708120;0.708129;0.708137;38;0.000009;0.000009;
Olig / Chattian;25.50;0.708118;0.708127;0.708135;38;0.000009;0.000008;
Olig / Chattian;25.55;0.708116;0.708125;0.708133;37;0.000008;0.000008;
Olig / Chattian;25.60;0.708115;0.708123;0.708131;37;0.000008;0.000008;
Olig / Chattian;25.65;0.708113;0.708121;0.708130;36;0.000008;0.000008;
Olig / Chattian;25.70;0.708111;0.708119;0.708128;36;0.000008;0.000008;
Olig / Chattian;25.75;0.708109;0.708118;0.708126;36;0.000008;0.000008;
Olig / Chattian;25.80;0.708107;0.708116;0.708124;36;0.000008;0.000008;
Olig / Chattian;25.85;0.708106;0.708114;0.708123;36;0.000008;0.000008;
Olig / Chattian;25.90;0.708104;0.708112;0.708121;36;0.000009;0.000008;
Olig / Chattian;25.95;0.708102;0.708111;0.708119;36;0.000008;0.000009;
Olig / Chattian;26.00;0.708100;0.708109;0.708117;36;0.000009;0.000009;
Olig / Chattian;26.05;0.708098;0.708107;0.708116;36;0.000009;0.000009;
Olig / Chattian;26.10;0.708097;0.708105;0.708114;36;0.000009;0.000009;
Olig / Chattian;26.15;0.708095;0.708103;0.708112;36;0.000009;0.000009;
Olig / Chattian;26.20;0.708093;0.708101;0.708110;36;0.000009;0.000009;
Olig / Chattian;26.25;0.708091;0.708100;0.708108;36;0.000009;0.000009;
Olig / Chattian;26.30;0.708089;0.708098;0.708106;36;0.000009;0.000009;
Olig / Chattian;26.35;0.708088;0.708096;0.708105;35;0.000008;0.000009;
Olig / Chattian;26.40;0.708086;0.708094;0.708103;34;0.000008;0.000008;
Olig / Chattian;26.45;0.708084;0.708093;0.708101;34;0.000008;0.000008;
Olig / Chattian;26.50;0.708083;0.708091;0.708099;33;0.000008;0.000008;
Olig / Chattian;26.55;0.708081;0.708089;0.708097;33;0.000008;0.000008;
Olig / Chattian;26.60;0.708080;0.708088;0.708096;33;0.000008;0.000008;
Olig / Chattian;26.65;0.708078;0.708086;0.708094;32;0.000008;0.000008;
Olig / Chattian;26.70;0.708077;0.708084;0.708092;32;0.000008;0.000008;
Olig / Chattian;26.75;0.708075;0.708083;0.708091;32;0.000008;0.000008;
Olig / Chattian;26.80;0.708074;0.708081;0.708089;32;0.000008;0.000008;
Olig / Chattian;26.85;0.708072;0.708080;0.708087;32;0.000008;0.000008;
Olig / Chattian;26.90;0.708070;0.708078;0.708086;32;0.000008;0.000008;
Olig / Chattian;26.95;0.708069;0.708077;0.708084;32;0.000008;0.000008;
Olig / Chattian;27.00;0.708067;0.708075;0.708083;32;0.000008;0.000008;
Olig / Chattian;27.05;0.708066;0.708073;0.708081;32;0.000008;0.000008;
Olig / Chattian;27.10;0.708064;0.708072;0.708080;33;0.000008;0.000008;
Olig / Chattian;27.15;0.708062;0.708070;0.708078;33;0.000008;0.000008;
Olig / Chattian;27.20;0.708061;0.708069;0.708076;33;0.000008;0.000008;
Olig / Chattian;27.25;0.708059;0.708067;0.708075;34;0.000008;0.000008;
Olig / Chattian;27.30;0.708057;0.708065;0.708073;34;0.000008;0.000008;
Olig / Chattian;27.35;0.708055;0.708063;0.708071;35;0.000008;0.000008;
Olig / Chattian;27.40;0.708054;0.708062;0.708069;35;0.000008;0.000008;
Olig / Chattian;27.45;0.708052;0.708060;0.708068;36;0.000008;0.000008;
Olig / Chattian;27.50;0.708050;0.708058;0.708066;36;0.000008;0.000008;
Olig / Chattian;27.55;0.708048;0.708056;0.708064;36;0.000008;0.000008;
Olig / Chattian;27.60;0.708047;0.708054;0.708062;36;0.000008;0.000008;
Olig / Chattian;27.65;0.708045;0.708052;0.708060;37;0.000008;0.000008;
Olig / Chattian;27.70;0.708043;0.708051;0.708058;37;0.000008;0.000008;
Olig / Chattian;27.75;0.708041;0.708049;0.708056;37;0.000008;0.000008;
Olig / Chattian;27.80;0.708039;0.708047;0.708055;37;0.000008;0.000008;
Olig / Chattian;27.85;0.708037;0.708045;0.708053;36;0.000008;0.000008;
Olig / Chattian;27.90;0.708035;0.708043;0.708051;36;0.000008;0.000008;
Olig / Chattian;27.95;0.708034;0.708041;0.708049;36;0.000008;0.000008;
Olig / Chattian;28.00;0.708032;0.708040;0.708048;36;0.000008;0.000008;
Olig / Chattian;28.05;0.708030;0.708038;0.708046;35;0.000008;0.000008;
Olig / Chattian;28.10;0.708028;0.708036;0.708044;35;0.000008;0.000008;
Olig / Rupelian;28.15;0.708026;0.708034;0.708042;35;0.000008;0.000008;
Olig / Rupelian;28.20;0.708025;0.708033;0.708041;34;0.000008;0.000008;
Olig / Rupelian;28.25;0.708023;0.708031;0.708039;35;0.000008;0.000008;
Olig / Rupelian;28.30;0.708021;0.708029;0.708037;34;0.000008;0.000008;
Olig / Rupelian;28.35;0.708020;0.708028;0.708035;34;0.000008;0.000008;
Olig / Rupelian;28.40;0.708018;0.708026;0.708034;34;0.000008;0.000008;
Olig / Rupelian;28.45;0.708016;0.708024;0.708032;35;0.000008;0.000008;
Olig / Rupelian;28.50;0.708014;0.708022;0.708030;35;0.000008;0.000008;
Olig / Rupelian;28.55;0.708013;0.708021;0.708028;35;0.000008;0.000008;
Olig / Rupelian;28.60;0.708011;0.708019;0.708027;35;0.000008;0.000008;
Olig / Rupelian;28.65;0.708009;0.708017;0.708025;34;0.000008;0.000008;
Olig / Rupelian;28.70;0.708008;0.708015;0.708023;34;0.000008;0.000008;
Olig / Rupelian;28.75;0.708006;0.708014;0.708022;34;0.000008;0.000008;
Olig / Rupelian;28.80;0.708004;0.708012;0.708020;34;0.000008;0.000008;
Olig / Rupelian;28.85;0.708002;0.708010;0.708019;33;0.000008;0.000008;
Olig / Rupelian;28.90;0.708000;0.708009;0.708017;33;0.000008;0.000008;
Olig / Rupelian;28.95;0.707999;0.708007;0.708015;33;0.000008;0.000008;
Olig / Rupelian;29.00;0.707997;0.708005;0.708014;33;0.000008;0.000009;
Olig / Rupelian;29.05;0.707995;0.708004;0.708012;33;0.000009;0.000008;
Olig / Rupelian;29.10;0.707993;0.708002;0.708011;33;0.000009;0.000009;
Olig / Rupelian;29.15;0.707992;0.708000;0.708009;33;0.000009;0.000009;
Olig / Rupelian;29.20;0.707990;0.707999;0.708008;32;0.000009;0.000009;
Olig / Rupelian;29.25;0.707988;0.707997;0.708006;32;0.000009;0.000009;
Olig / Rupelian;29.30;0.707987;0.707996;0.708005;32;0.000009;0.000009;
Olig / Rupelian;29.35;0.707985;0.707994;0.708003;31;0.000009;0.000009;
Olig / Rupelian;29.40;0.707984;0.707993;0.708001;31;0.000009;0.000009;
Olig / Rupelian;29.45;0.707982;0.707991;0.708000;31;0.000009;0.000009;
Olig / Rupelian;29.50;0.707981;0.707989;0.707998;30;0.000009;0.000009;
Olig / Rupelian;29.55;0.707979;0.707988;0.707997;30;0.000009;0.000009;
Olig / Rupelian;29.60;0.707978;0.707986;0.707995;30;0.000009;0.000009;
Olig / Rupelian;29.65;0.707976;0.707985;0.707994;30;0.000009;0.000009;
Olig / Rupelian;29.70;0.707975;0.707984;0.707992;29;0.000008;0.000008;
Olig / Rupelian;29.75;0.707974;0.707982;0.707991;29;0.000008;0.000008;
Olig / Rupelian;29.80;0.707972;0.707981;0.707989;29;0.000008;0.000008;
Olig / Rupelian;29.85;0.707971;0.707979;0.707988;29;0.000008;0.000008;
Olig / Rupelian;29.90;0.707969;0.707978;0.707986;29;0.000008;0.000008;
Olig / Rupelian;29.95;0.707968;0.707976;0.707985;28;0.000008;0.000008;
Olig / Rupelian;30.00;0.707967;0.707975;0.707983;29;0.000008;0.000008;
Olig / Rupelian;30.05;0.707965;0.707973;0.707982;28;0.000008;0.000008;
Olig / Rupelian;30.10;0.707964;0.707972;0.707980;29;0.000008;0.000008;
Olig / Rupelian;30.15;0.707962;0.707971;0.707979;29;0.000008;0.000008;
Olig / Rupelian;30.20;0.707961;0.707969;0.707978;29;0.000008;0.000009;
Olig / Rupelian;30.25;0.707959;0.707968;0.707976;29;0.000009;0.000009;
Olig / Rupelian;30.30;0.707958;0.707966;0.707975;29;0.000009;0.000009;
Olig / Rupelian;30.35;0.707956;0.707965;0.707974;29;0.000009;0.000009;
Olig / Rupelian;30.40;0.707955;0.707963;0.707972;29;0.000009;0.000009;
Olig / Rupelian;30.45;0.707953;0.707962;0.707971;29;0.000009;0.000009;
Olig / Rupelian;30.50;0.707952;0.707960;0.707969;29;0.000009;0.000009;
Olig / Rupelian;30.55;0.707950;0.707959;0.707968;29;0.000009;0.000009;
Olig / Rupelian;30.60;0.707949;0.707957;0.707966;28;0.000009;0.000009;
Olig / Rupelian;30.65;0.707947;0.707956;0.707965;28;0.000009;0.000009;
Olig / Rupelian;30.70;0.707946;0.707955;0.707963;27;0.000009;0.000009;
Olig / Rupelian;30.75;0.707945;0.707953;0.707962;27;0.000009;0.000009;
Olig / Rupelian;30.80;0.707944;0.707952;0.707961;26;0.000009;0.000009;
Olig / Rupelian;30.85;0.707942;0.707951;0.707959;26;0.000008;0.000008;
Olig / Rupelian;30.90;0.707941;0.707950;0.707958;26;0.000008;0.000008;
Olig / Rupelian;30.95;0.707940;0.707948;0.707957;25;0.000008;0.000008;
Olig / Rupelian;31.00;0.707939;0.707947;0.707955;25;0.000008;0.000008;
Olig / Rupelian;31.05;0.707938;0.707946;0.707954;25;0.000008;0.000008;
Olig / Rupelian;31.10;0.707936;0.707945;0.707953;25;0.000008;0.000008;
Olig / Rupelian;31.15;0.707935;0.707943;0.707951;26;0.000008;0.000008;
Olig / Rupelian;31.20;0.707934;0.707942;0.707950;26;0.000008;0.000008;
Olig / Rupelian;31.25;0.707933;0.707941;0.707949;26;0.000008;0.000008;
Olig / Rupelian;31.30;0.707931;0.707939;0.707948;27;0.000008;0.000008;
Olig / Rupelian;31.35;0.707930;0.707938;0.707946;28;0.000008;0.000008;
Olig / Rupelian;31.40;0.707928;0.707937;0.707945;28;0.000008;0.000008;
Olig / Rupelian;31.45;0.707927;0.707935;0.707944;30;0.000008;0.000008;
Olig / Rupelian;31.50;0.707925;0.707934;0.707942;31;0.000008;0.000008;
